Date,Afghanistan,Albania,Algeria,Angola,Argentina,Aruba,Australia,Austria,Bahrain,Bangladesh,Barbados,Belgium,Belize,Benin,Bolivia,Brazil,Bulgaria,Burkina Faso,Cambodia,Cameroon,Canada,Cayman Islands,Central African Republic,Chad,Chile,China,Colombia,Comoros,Costa Rica,Cuba,Cyprus,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Ethiopia,Faroe Islands,Fiji,Finland,French Polynesia,Gabon,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iraq,Ireland,Israel,Jamaica,Japan,Jordan,Kenya,Lebanon,Liberia,Libya,Luxembourg,Madagascar,Malaysia,Mali,Malta,Mauritania,Mauritius,Mexico,Mongolia,Morocco,Mozambique,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,Norway,Pakistan,Palau,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Rwanda,Samoa,Saudi Arabia,Senegal,Sierra Leone,Singapore,Solomon Islands,Somalia,South Africa,Spain,Sri Lanka,Suriname,Sweden,Switzerland,Tanzania,Thailand,Togo,Tonga,Tunisia,Turkey,Uganda,United Arab Emirates,United Kingdom,United States,Uruguay,Vietnam
1911-09-01,20.796,18.46,29.441,21.956,10.328,29.217,19.073,12.899,30.855000000000004,27.85400000000001,27.254,15.939,26.214,25.433000000000003,21.087,24.87,16.715999999999998,27.187,27.013,23.253,4.484999999999999,28.407,24.315,27.97,6.962999999999999,14.483,24.737,23.328000000000007,25.495,27.289,23.881,-11.27,31.56600000000001,27.01400000000001,26.930999999999997,21.186999999999998,25.191,24.028000000000002,23.174,9.43,23.142,8.437999999999999,24.952,23.526,25.208000000000002,20.578000000000007,-11.792,27.531,24.167,24.456,26.628,27.482,25.451,16.028,4.1690000000000005,25.879,25.23,28.615,12.770999999999999,24.627,27.266,21.183000000000003,25.122,23.38,22.97600000000001,24.285,27.2,15.669,20.929,25.693,30.985,24.327,32.194,21.325,24.318,9.377,23.725,21.962,18.968,15.479,20.269000000000002,8.128,26.386,29.75,25.587,6.269,26.493,26.844,26.21,23.363000000000003,21.13,19.658,26.55,14.187999999999999,21.521,31.478,14.677,20.21,25.3,30.605,28.256999999999998,25.018,26.429000000000002,25.573,27.528,15.329,21.082,27.273000000000003,26.994,9.118,14.097,21.648000000000003,26.768,25.597,20.117,26.29,18.044,23.089,31.976999999999997,12.51,16.869,12.078,26.403000000000002
1911-10-01,12.784,14.115,24.956000000000003,23.38,14.130999999999998,28.396,22.457,6.79,27.276999999999997,25.881,27.337,9.872,26.029,26.022,22.032,25.016,11.931,28.232,26.169,23.465,-1.419,27.939,24.23,27.323,9.039,7.002000000000002,24.286,24.7,25.229,26.616,21.49,-18.477,28.184,27.005,26.004,21.148000000000003,25.039,24.247,22.647,6.7570000000000014,23.665,0.29600000000000004,25.35,23.86,25.774,16.1,-19.025,27.703000000000007,23.861,24.665,26.625,26.364,25.044,10.177999999999999,1.741,24.503,25.279,23.002,9.693,22.497,26.39,14.004000000000001,21.77,24.25500000000001,20.499000000000002,24.522,24.1,9.515,22.963,25.219,30.192,21.879,29.996,21.838,21.169,0.631,19.061,24.95300000000001,15.805,10.049,21.164,9.541,26.12,28.623,25.959,-1.334,21.238000000000003,26.992,25.552,24.331,23.302000000000003,19.942,26.168000000000006,7.994,14.311,28.271,10.061,19.885,25.608,26.287,28.822,25.311,26.07800000000001,26.103,26.584000000000003,18.626,13.55,26.31,26.876,1.3469999999999998,7.3420000000000005,23.169,25.785,26.013,21.048000000000002,22.747,12.877,23.222,28.429,8.493,9.583,14.809,24.035
1911-11-01,5.481,10.902,17.213,23.643,17.675,27.656,26.181,3.2230000000000003,22.023000000000003,22.1,26.466,5.7780000000000005,24.271,26.624,22.734,25.573,8.26,27.491,26.165,23.334,-13.954,26.937,23.708000000000002,23.951999999999998,11.347,-0.294,24.343000000000004,25.875999999999998,25.193,25.657,17.9,-25.122,25.941,26.24,25.439,21.680999999999997,24.495,24.57500000000001,21.661,4.726,25.049,-2.1980000000000004,26.102,24.165,26.611,12.824000000000002,-25.748,26.615,22.534000000000002,24.828000000000007,26.184,26.015,23.76,6.865,-1.5230000000000001,20.135,25.398000000000003,15.553999999999998,6.2970000000000015,17.68,26.1,10.177999999999999,15.797,23.878,15.612,25.271,18.085,5.545,24.134,25.253,25.707,18.284000000000002,24.9,23.921,17.669999999999995,-9.251,13.603,25.882,9.125,6.599,23.551,10.994000000000002,25.534000000000002,23.238000000000003,25.335,-4.803,13.415,27.174,25.677,24.834,25.891,20.327,25.669,4.191,10.998,23.259,6.165,18.852,26.072,20.636,27.415,25.877,26.160999999999998,27.142000000000003,25.51,20.174,9.463,25.997,26.471,-2.9810000000000003,3.865,23.342,25.195,26.719,23.062,15.991,8.719,22.668000000000006,23.459,5.642,0.6240000000000001,18.912,22.59
1911-12-01,1.6800000000000002,5.978,13.407,23.493000000000002,19.607,26.712,26.935,-0.6259999999999997,17.965999999999994,17.476,25.347,4.933999999999998,22.315,24.82,22.911,25.285,2.099,23.894000000000002,25.244,23.57200000000001,-18.311,25.559,23.641,21.127,13.132,-7.776999999999999,24.493,27.015,25.17100000000001,23.956,13.844,-31.206,24.56,24.922,24.253,21.743,23.648000000000003,25.524,21.223000000000006,6.146999999999999,26.35100000000001,-4.879,26.38000000000001,24.75,25.706,8.08,-31.904,25.612,20.839000000000002,23.298000000000002,25.321,24.992,22.532,1.965,-1.251,17.041,25.257,10.265999999999998,6.271999999999999,13.039000000000001,24.957,2.888,10.813,23.958,10.941999999999998,24.531,13.54,4.458,25.426,25.042,20.994,15.843,20.775,25.906,14.593,-21.749,11.437999999999999,26.738000000000003,5.7170000000000005,5.385,25.397,11.728,24.843000000000004,18.898,23.665,-4.851,10.013,26.46,26.26,25.185,26.45,20.601,25.387,-0.272,9.885,19.429,-0.04099999999999998,19.621,27.004,16.582,25.093000000000004,24.753,25.660999999999998,27.385,24.281999999999996,22.464,7.921,25.383000000000006,25.516,-3.3910000000000005,0.935,23.558000000000003,23.706,25.63,24.697,12.988,3.307,23.505,20.023,5.734,-2.695,20.699,20.357000000000006
1912-01-01,0.462,1.974,11.99,23.793000000000006,21.16,26.43,28.455,-4.452,14.911,18.033,24.671,2.0980000000000003,22.503,25.814,22.459,25.297,-2.846,24.562,24.762,23.923000000000002,-26.097,24.627,24.622000000000003,20.99,13.785,-8.742999999999999,25.426,27.028,25.558000000000003,23.299,11.117,-27.751,24.020000000000003,24.24,24.033,22.692,23.963,25.956,21.511,4.002,27.018,-14.706,26.556,25.275,26.26,4.28,-28.275,25.0,20.74,23.851,25.284,24.902,23.026999999999997,-4.396,-1.96,17.237000000000002,25.468000000000004,8.042,5.232,10.258,24.784,0.516,8.059,24.513,8.225,24.879,11.991,1.364,25.189,25.232,21.054,13.534,19.535999999999998,26.447,14.864,-21.801,9.585,26.236,5.852,1.699,25.29300000000001,13.630999999999998,25.071,18.838,24.022,-10.53,9.552999999999999,25.864,26.764,24.545,27.048000000000002,20.869,24.79000000000001,-7.678,8.154,16.425,-6.519,20.323,27.197,14.369000000000002,24.229,25.165,26.19700000000001,26.956000000000003,24.594,22.953000000000007,6.223,24.744,25.149,-11.544,-1.0559999999999996,23.351999999999997,22.357,26.457,25.898000000000003,10.994000000000002,0.384,24.483,18.164,3.83,-5.591,23.414,18.402
1912-02-01,5.285,6.902,16.781,23.57,20.214,26.222,28.371,0.3980000000000001,16.651,20.971,24.925,4.956,22.339000000000002,27.734,22.451,25.238000000000003,3.091,27.901,25.861,24.704,-19.503,23.674,25.318,22.525,13.219,-3.5490000000000004,25.64,26.592,25.392,22.161,13.296,-27.498,24.352,24.461,23.944000000000006,22.59800000000001,23.737,26.026,21.766,3.662,26.659,-16.131999999999998,26.873,25.355,27.76,8.718,-28.057,25.463,20.716,26.349,25.993,24.822,23.006,2.381,-4.795999999999999,20.148,25.659000000000002,12.629,5.814,13.614,24.164,3.205,12.12,24.436,11.498,26.167,14.947,4.41,24.563,25.725,25.268,14.5,23.612,26.047,15.034,-14.617,13.583,25.887,8.832,4.391,25.712,13.047,24.745,21.768,25.993,-10.084,13.037,26.302,26.501,25.339,27.274,20.82,25.429,-2.099,10.985,17.838,0.466,19.636,26.57,17.229,26.526999999999997,26.945,26.585,27.368000000000002,25.064,22.277,9.217,26.607,25.617,-9.908999999999999,1.964,22.805999999999997,24.11,27.63,25.924,14.401,4.3870000000000005,23.995,19.687,5.134,-2.417,23.33,19.864
1912-03-01,8.022,9.934,19.55,23.23,18.625,26.345,26.116,4.050000000000002,20.177000000000003,24.51,25.246,7.7719999999999985,25.512,28.819000000000006,22.084,24.84,7.82,30.498,28.129,25.744,-17.432000000000002,26.03,26.639,25.275,12.308,-0.06199999999999984,25.364,27.011999999999997,26.83,24.835,13.907,-28.105,26.215,24.821,24.693,22.576,26.01,26.339000000000002,23.005,4.949,26.63300000000001,-4.51,26.69,25.744,28.704,11.312,-28.768,25.712,23.584,28.673000000000002,26.044,25.692,25.84,7.465,-2.2230000000000003,23.552,25.482,15.678999999999998,7.37,14.97,25.549,4.887,14.475,24.626,12.812000000000001,27.326,17.857,7.322999999999999,24.751,26.2,28.25500000000001,14.912,26.23,25.749000000000002,18.065,-12.036,15.214,24.804,11.919,7.6590000000000025,24.609,12.105,26.97300000000001,24.613000000000003,27.798000000000002,-4.822,16.307000000000002,25.938,27.463,24.429,26.032,20.764000000000006,26.162,4.645,12.003,21.172,6.263,19.259,26.75,20.95,29.686,28.445,27.042,26.278,26.072,20.114,10.655999999999999,27.895,25.825,-2.137,4.805,22.737,27.121,28.284,25.613000000000003,16.557000000000002,7.035,24.021,23.264,6.77,0.6949999999999998,21.535999999999998,22.555999999999997
1912-04-01,14.558,9.346,21.69700000000001,22.494,14.171,26.966,21.47,4.381,24.216,25.629,25.86000000000001,8.538,27.157,29.591,21.203000000000007,24.719,7.858,32.44,28.708,26.49,-6.917000000000002,27.202,27.519,29.93,9.568,7.895,25.0,26.758000000000006,27.250999999999998,25.736,16.669,-19.937,28.082,25.313,24.862,22.482,26.707,26.398000000000003,23.829,5.221,25.889,-2.172,26.554,25.841,28.81,11.674,-20.473,26.39,25.16,28.76,26.046,25.618,27.156,7.657999999999999,0.205,27.244,26.04000000000001,20.902,8.808,18.708,26.051,9.728,19.027,24.349,16.576,27.271,22.453000000000007,7.887999999999999,23.754,26.531,31.143,14.727,27.767,24.568,20.698,1.7599999999999998,15.144,24.737,15.667000000000002,8.426,23.888,10.588,28.035,30.312,29.69400000000001,-2.8710000000000004,22.482,26.834000000000003,27.725,25.142,22.886,20.558000000000003,27.127,5.83,13.386,25.168000000000006,6.523,19.424,26.123,25.295,29.845,28.206,27.152,26.569000000000006,27.792,16.602,11.379,28.189,25.993,0.16300000000000006,5.149,22.557,28.086,28.545,24.089000000000002,17.801000000000005,9.848,23.436,27.127,7.941,8.249,16.738,24.436999999999998
1912-05-01,20.006,15.113,28.243000000000002,20.962000000000003,10.041,28.895,18.093,10.84,29.331,27.999,27.00500000000001,13.162999999999998,27.521,28.295,19.67,24.312,13.822000000000001,31.842,29.595,26.266,2.5780000000000003,27.921,27.115,30.84800000000001,6.5379999999999985,13.475,25.14,26.453000000000007,27.423000000000002,26.54,18.776,-11.499,29.954,26.604,25.961,22.513,27.233,26.316,24.35,6.932,24.644,4.867,26.31600000000001,25.666,27.629,16.758,-11.935,27.336,25.844,28.16500000000001,25.749,26.676,27.47,14.304,4.368,30.203000000000007,26.079,25.89,11.165999999999999,20.652,26.802,13.797,21.843000000000004,24.169,18.526,26.901999999999997,26.036,13.010000000000002,22.356,26.748,33.726000000000006,18.658,31.51,23.590999999999998,23.489,9.548,20.297,23.480999999999998,19.549000000000003,12.094,21.905,7.1450000000000005,28.332,32.556,29.184,2.761,27.373,27.484,27.854,24.701,20.532,19.759,28.186,11.366,17.299,30.337000000000003,12.799,20.266,26.158,29.423000000000002,30.966,27.87,27.332,26.763,27.853,13.672,16.465,28.326,25.824,6.289,11.332,22.509,29.259,27.36,22.539,23.45,13.478,23.601999999999997,31.519000000000002,10.308,14.127,14.018999999999998,27.747
1912-06-01,24.896,19.381,30.799,19.049,8.363,28.594,14.547,14.524000000000001,34.204,28.297,27.057,15.82,26.553,26.141,18.346,23.545,19.067,28.96,28.853,25.084,9.254,27.874,25.948,30.743,5.4289999999999985,17.902,24.105,24.898000000000003,25.876,26.794,23.478,-2.97,32.370999999999995,26.9,26.516,21.233,25.16800000000001,24.94400000000001,23.472,8.381,23.179000000000002,12.733,25.520000000000003,24.23200000000001,25.737,21.55,-3.332,26.928,24.351,25.442,25.064,27.468000000000004,25.53,19.164,7.4700000000000015,30.139,25.853,32.523,12.794,24.93,27.2,18.098,26.407,23.173,23.217,25.029,29.111,15.802,19.987,26.284,33.102000000000004,21.339000000000002,32.599000000000004,21.415000000000006,23.756,15.132,22.815,20.186,21.575,15.406,21.272,5.593,26.423,32.608000000000004,27.462000000000003,8.706000000000001,30.19,27.866,26.625,25.129,18.979,18.634,27.904,17.017,18.454,34.703,18.39,19.994,25.45,33.506,29.857,25.779,27.164,26.625,27.552,10.534,18.841,27.533,25.608,12.468,14.005999999999998,21.059,28.398000000000003,25.439,20.641,26.096,19.435,23.034,35.168000000000006,12.106,17.551,11.744000000000002,28.463
1912-07-01,27.644000000000002,21.708,34.048,18.87,6.8660000000000005,29.042,14.136,15.618,34.635,27.99,27.021,18.572,26.165,25.52,16.788,22.339,19.724,27.455,26.89,23.567,11.198,28.292,24.738000000000003,29.609,4.894,19.426,24.172,23.49,25.72,27.244,24.728,-1.569,32.773,27.008000000000006,26.876,20.85,25.212,23.209,22.203000000000007,10.465,22.927000000000003,15.081,24.351999999999997,22.496,25.295,23.555,-1.978,26.87,23.928,24.15,24.92,27.919,25.115,20.147,9.104,27.001,25.271,33.136,14.029000000000002,25.878,27.331999999999997,21.739,27.178,22.25,24.076,24.244,30.42,18.375,18.943,25.777,32.092,25.57,32.369,20.714000000000002,24.276,18.177,24.495,18.779,20.605999999999998,18.654000000000003,19.802,5.119,26.081,32.179,26.079,11.46,30.358,26.838,26.51,23.730999999999998,16.314,18.309,26.818,18.829,18.916,35.071999999999996,18.618,19.844,25.375,33.836,28.145000000000003,24.813000000000002,26.743,26.125,26.36,10.764,20.471,27.653,25.594,15.797,15.392000000000001,20.038,27.226,25.18,20.714000000000002,30.33,20.771,22.59,35.83600000000001,13.964,20.578000000000007,9.603000000000002,26.895
1912-08-01,24.492,21.015,33.367,20.139,8.396,29.083,16.36,12.885,33.795,28.105,27.17,14.473999999999998,25.884,25.151,19.439,24.155,19.564,26.674,26.913,23.315,10.386,28.327,24.196,28.332,5.591,18.226,24.366,23.377,25.463,27.357,25.771,-4.092,32.567,27.075,26.77,20.728,25.019,23.448,22.13900000000001,9.459,22.726,13.884,24.609,22.817,25.60100000000001,23.463,-4.487,27.171,23.807,23.765,25.969,27.493,25.033,17.833,6.404,26.04000000000001,24.861,33.305,11.851,26.831,27.132,23.87,27.845,22.013,25.154,24.124000000000002,29.53,14.401,19.852,25.649,31.056,25.278,32.077,20.547,24.405,13.875,25.42,20.379,20.336,14.705999999999998,19.468,5.851999999999999,26.001,30.891,25.283,9.551,27.964000000000002,26.869,26.215,23.259,19.517,18.767,26.587,16.253,19.016,34.059999999999995,17.732,20.154,25.429,33.564,26.971,24.410999999999998,26.371,25.73200000000001,26.617,12.693,20.097,27.657,26.834,13.26,12.664,20.897,26.781,25.534,19.875999999999998,29.398000000000003,21.414,22.163,34.821,11.403,19.307,11.078,26.494
1912-09-01,18.062,15.118,27.881,21.665,12.436,28.85,19.556,6.8770000000000024,31.742,28.145000000000003,26.735,10.571,26.38,25.09,21.21,24.349,14.405999999999999,27.511,26.33,22.647,5.222,28.372,24.182,28.258000000000006,7.8260000000000005,12.812000000000001,24.484,24.257,25.36,27.222,24.448,-10.955,30.346,26.679000000000002,26.585,21.328000000000007,24.982,23.086,22.186,9.178,23.352,6.5790000000000015,24.818,22.832,25.625,18.833,-11.402000000000001,27.236,24.087,24.654,26.314,27.099,25.403,11.106000000000002,5.91,25.765,25.533,30.989,11.350999999999999,24.91,26.972,18.816,25.609,23.098000000000006,23.693,24.915,27.129,9.969,21.995,25.669,31.027,21.554000000000002,31.711,21.433000000000003,23.241,7.0920000000000005,21.805,23.204,18.855,11.148,20.447,8.658,26.249,29.951,24.994,4.184,24.423,27.019000000000002,25.898000000000003,24.035,21.511,19.727,26.574,9.607,18.984,32.093,12.055,20.571,25.627,31.063,28.041,25.246,26.494,26.22,26.439,14.464,17.519000000000002,27.623,26.863000000000003,6.939000000000001,7.645,22.6,26.349,25.364,20.742,23.771,19.389,22.889,32.581999999999994,10.187000000000001,15.134,12.84,25.179000000000002
1912-10-01,14.337000000000002,11.877,22.874000000000002,23.119,15.644,28.116,22.744,4.6640000000000015,27.573,26.078000000000007,26.71,8.158999999999999,25.417,26.499,22.478,24.997,8.811,28.723000000000006,25.781,23.171,-1.9380000000000002,27.39,24.048,26.646,9.937000000000001,6.127000000000002,24.235,24.901,24.864,26.151,21.26,-20.852,28.074,26.383000000000006,25.759,21.249,24.49,23.725,22.601,7.328000000000001,23.371,-1.1810000000000005,24.84800000000001,23.54,26.653,14.579,-21.436999999999998,27.164,23.407,24.847,26.826,26.244,24.472,7.582000000000002,1.841,24.246,25.318,23.858,8.732999999999999,22.296,26.224,13.562000000000001,21.587,24.57,20.218,25.327,22.859,7.684,22.958000000000002,25.248,29.448,20.221,28.49,22.022,20.672,-4.227,17.204,24.531,15.845,8.54,20.956999999999997,9.709,25.628,27.64,25.672,-0.8440000000000002,21.376,26.836,25.322,23.975,24.227,19.983,26.045,5.103999999999999,14.603,28.425,6.428,19.532,25.595,26.430999999999997,27.735,25.769000000000002,26.10100000000001,25.788,26.901,18.414,13.228,26.56,27.054000000000002,1.1269999999999998,5.796,23.333,25.562,26.744,21.259,20.725,12.804,23.075,28.471,7.796,9.256,16.629,23.61000000000001
1912-11-01,6.724,6.859999999999999,15.811,23.688,17.319000000000006,27.548,24.793000000000006,-1.4189999999999998,22.893,22.368000000000002,26.341,4.603,22.355999999999998,26.43,22.094,25.174,5.435,27.269,24.903,23.944000000000006,-10.25,25.767,24.609,24.500999999999998,10.422,-2.217,24.116999999999997,26.666999999999998,24.337,24.584,16.221,-26.616,25.639,25.888,25.438000000000002,21.081,23.283,24.751,21.364,4.364,24.508000000000006,-4.065,25.548000000000002,24.259,26.813,10.456,-27.247,26.743,20.784000000000002,24.796,26.389,26.105999999999998,22.453000000000007,2.09,-2.6719999999999997,19.889,25.273000000000003,16.156,7.175,17.266,25.698,6.918999999999999,15.603,23.812,14.993,25.464000000000002,16.506,3.8340000000000014,25.081,24.874,25.216,15.345999999999998,24.684,23.329,16.691999999999997,-14.592,13.295,27.399,9.861,5.817,22.91,11.343,24.513,23.083,25.491,-4.86,14.434000000000001,26.865,25.123,24.711,25.369,19.501,25.845,1.248,11.152,23.818,2.866,19.105,26.006,20.954,27.246,25.93,25.695999999999998,26.623,25.23,20.858,8.853000000000002,25.881,26.645,-3.217,0.14800000000000013,23.926,23.714,26.786,22.608,13.232,7.8169999999999975,22.811999999999998,23.641,5.907,3.192,19.098,21.231
1912-12-01,2.3440000000000003,5.466,11.36,22.50800000000001,20.752,26.668000000000006,27.273000000000003,-1.1309999999999998,16.729000000000006,18.139,25.35100000000001,4.9,22.801,24.987,22.135,24.765,2.9640000000000004,25.05,23.795,23.124000000000002,-19.298,25.774,23.404,20.551,13.004,-8.379,24.021,25.751,24.927000000000003,24.35,12.082,-29.25,25.247,24.819000000000006,24.466,21.185,23.701,24.967,21.612,4.327,24.8,-6.955,25.743000000000002,23.975,25.989,7.897,-29.934,25.712,21.122,23.862,25.236,25.276,22.752,1.278,-4.074,16.621000000000002,25.151,8.843,6.9499999999999975,11.927,25.433000000000003,2.302,9.533,23.736,9.657,25.178,12.361,4.011,24.32,24.853,21.457,13.805,19.564,24.46,14.652,-22.587,9.443,25.048000000000002,6.178,5.9129999999999985,23.751,13.486,24.874,18.283,23.19,-5.982,10.2,26.54,25.765,24.693,26.574,19.759,25.177,1.3230000000000002,7.935999999999999,18.343,0.992,18.358,26.071,15.669,24.13,25.362,25.416,26.717,25.351,21.987,5.707000000000002,25.093000000000004,25.41,-4.76,-0.10599999999999997,22.258000000000006,22.044,25.746,23.436999999999998,10.274000000000001,2.511,22.588,19.293,5.9490000000000025,-2.39,22.314,19.132
1913-01-01,2.113,3.426,12.573,22.939,21.309,26.063,27.322,-4.206,15.209,17.724,24.261,2.86,23.012,26.323,21.784000000000002,24.863000000000003,-0.8939999999999999,25.272,23.895,24.183000000000003,-26.532,25.476,24.751,21.232000000000006,14.225,-8.652999999999999,24.278000000000002,26.346,25.112,23.97,10.213,-29.507,24.057,23.752,23.965999999999998,21.542,23.752,26.062,21.346,4.782,25.91,-10.859000000000002,26.123,25.091,27.384,5.6960000000000015,-30.109,24.784,20.958000000000002,24.068,24.594,24.898000000000003,23.098000000000006,-2.673,-2.36,16.625999999999998,25.317,7.2010000000000005,5.339,10.532,25.026,-0.6040000000000001,8.194999999999999,23.988000000000003,7.9529999999999985,25.426,12.517000000000001,2.13,24.232,24.923,21.721,13.613,20.035999999999998,24.928,14.334,-22.314,10.508,25.521,5.726000000000001,2.748,24.66500000000001,14.886,24.952,18.964,24.294,-9.979,9.942,26.222,26.07,24.553,25.928,20.047,24.934,-4.186,9.236,16.766000000000002,-3.491,19.837,25.966,14.668,24.423000000000002,25.344,25.454,26.679000000000002,24.421,23.151,7.056,24.758000000000006,24.743,-9.89,-1.025,22.781,22.197,27.329,24.892,11.129000000000001,-1.0890000000000002,23.85,18.552,4.257,-4.323,22.497,18.519
1913-02-01,1.4499999999999995,2.872,14.284,22.655,21.285999999999998,25.847,26.922,-2.7969999999999997,15.22,20.203,24.21,3.446,24.57200000000001,28.295,21.65,24.754,-1.248,27.97,25.763,24.933000000000003,-22.933000000000003,25.399,25.845,23.397,13.672,-5.215000000000002,24.463,26.954,25.675,23.962,9.883,-27.252,25.396,23.68,23.823,21.195,24.73,25.531,22.362,4.579,25.891,-9.001999999999997,26.313,24.838,28.59,4.9860000000000015,-27.859,24.744,22.275,26.225,24.728,24.95,24.442,-0.8509999999999999,-2.004,19.358,25.559,8.235999999999999,5.803,11.088,25.01,0.8809999999999999,9.378,24.974,8.286,26.225,13.878,2.692,24.611,25.445,24.328000000000007,12.158,22.691,25.681,15.610999999999999,-17.785999999999994,11.579,25.848000000000006,7.5,3.932,25.545,14.356,25.683000000000003,21.958,26.532,-6.6690000000000005,10.765,26.336,26.20000000000001,24.344,26.564,19.584,25.122,-1.436,9.004999999999997,16.688,-2.9719999999999995,19.383,25.699,16.132,26.820999999999998,26.758000000000006,26.278000000000002,27.051,25.643,22.258000000000006,6.8820000000000014,26.333,24.752,-5.168999999999999,-0.861,23.178,24.747,28.588,25.209,11.091,-1.2160000000000002,23.749000000000002,18.717,4.933,-2.982,24.415,19.866
1913-03-01,5.772,9.206,17.910999999999994,23.012,17.772000000000006,25.868,24.291999999999998,3.944,18.43,23.401000000000003,24.382,7.414,24.981,28.58,22.035,25.131,7.032,29.881,27.374000000000002,24.78,-18.793,26.209,25.335,24.067,11.745,-0.3939999999999999,24.612,26.59,26.337,25.105,12.963,-30.522,26.19400000000001,23.922,24.604,21.689,25.453000000000007,25.686,22.355,3.354,25.826,-5.055999999999999,26.78,25.097,28.678,10.375,-31.235,24.924,22.905,27.889,25.195999999999998,25.782,25.418000000000006,7.231,-4.19,22.333000000000002,25.465,13.599,6.098,14.069,25.551,3.044,13.345,24.541,11.871,26.71,17.079,7.13,24.469,25.62,26.782,14.12,25.119,25.492,17.622,-8.818000000000003,14.063,24.469,10.21,7.1560000000000015,25.407,13.977,26.59,23.60100000000001,27.012,-5.162000000000001,14.337000000000002,26.84,26.899,24.712,25.623,20.064,26.034,4.793,11.179,19.578,5.898,18.775,26.182,19.53,28.81,27.652,26.483,27.003,26.48,20.433,9.713,27.427,25.047,-2.34,4.35,22.203000000000007,26.269000000000002,28.482,25.238000000000003,15.23,4.942,23.137,21.906,5.593,1.5699999999999998,20.074,20.848000000000006
